show_id,type,title,director,cast,date_added,release_year,rating,duration,listed_in,description,country,genre
81025309.0,TV Show,Ghost Town Gold,,"Brit Eaton, Scott Glaves",2-Oct-19,2012.0,TV-14,1 Season,Reality TV,"Two history buffs with an eye for valuables traverse through forgotten mines and abandoned landmarks in the wild, wild West to score collectibles.",United States,Science & Nature
81025263.0,TV Show,Horror Homes,,Jill Halfpenny,2-Oct-19,2016.0,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows","Dream homes turn into property nightmares when mold, maggots, natural disasters and other inconveniences move in.",United States,Dramas
81025361.0,TV Show,Kitten Rescuers,,Jo Brand,2-Oct-19,2017.0,TV-14,1 Season,"British TV Shows, International TV Shows, Reality TV",Cat-crazy host Jo Brand follows vets and animal welfare officers who take on daring rescues to save furry felines subjected to different cat-astrophes.,United States,International
81025317.0,TV Show,License to Drill: Louisiana,,,2-Oct-19,2014.0,TV-PG,1 Season,Reality TV,"A crew of oil riggers work an off-season job and swap the blistering cold of their native Canada for sunny, Southern comfort in the Big Easy.",United Kingdom,Horror
80209609.0,TV Show,Living Undocumented,,,2-Oct-19,2019.0,TV-MA,1 Season,Docuseries,Eight undocumented families' fates roller-coast as the United States' immigration policies are transformed.,India,Stand-Up Comedy
81094801.0,Movie,Ready to Mingle,Luis Javier Henaine,"Cassandra Ciangherotti, Gabriela de la Garza, IrÃ¡n Castillo, Sophie Alexander-Katz, Flor Eduarda Gurrola, Mariana Cabrera, Juan Pablo Medina, Pablo Cruz Guerrero, Diana Bovio, AndrÃ©s Almeida",2-Oct-19,2019.0,TV-MA,98 min,"Comedies, International Movies, Romantic Movies","After the man she thought she'd marry breaks up with her, Ana joins a class for single women who are in search of a husband.",United States,Dramas
81191195.0,Movie,Salam - The First ****** Nobel Laureate,Anand Kamalakar,,2-Oct-19,2018.0,TV-PG,76 min,Documentaries,"Shunned by his country due to religion, Abdus Salam strives for an achievement that would define modern physics and redefine his place back home.",United States,Romantic
80218973.0,Movie,Death Race: Beyond Anarchy,Don Michael Paul,"Zach McGowan, Danny Glover, Frederick Koehler, Danny Trejo, Christine Marzano, Cassie Clare, Yennis Cheung, Lucy Aarden",2-Oct-18,2017.0,R,111 min,Action & Adventure,"An ex-racecar driver is sent to a barbaric prison where, to get pardoned, he must defeat the inmate known as Frankenstein in a lethal ""Death Race.""",United States,Documentaries
80235999.0,Movie,Eric ldle's What About Dick?,"Eric Idle, Aubrey Powell","Russell Brand, Billy Connolly, Tim Curry, Eric Idle, Eddie Izzard, Jane Leeves, Jim Piddock, Tracey Ullman, Sophie Winkleman",2-Oct-18,2012.0,TV-MA,81 min,"Comedies, Music & Musicals","In a madcap stage play from Monty Python icon Eric Idle, comic greats perform the decline and fall of the British Empire ... as told through a piano.",United States,International
80215419.0,Movie,Joe Rogan: Strange Times,Anthony Giordano,Joe Rogan,2-Oct-18,2018.0,TV-MA,64 min,Stand-Up Comedy,"Outspoken as ever, comedian Joe Rogan takes on current culture, pro wrestling, pot laws, cats, vegans and more in a stand-up special shot in Boston.",United States,Documentaries
80236359.0,TV Show,Monty Python Best Bits (mostly),,"Hugh Bonneville, Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin",2-Oct-18,2014.0,TV-14,1 Season,"British TV Shows, Docuseries, TV Comedies","Prominent comedians pay tribute to Monty Python's best work in this five-part series, along with selected clips of sketches.",United States,International
70118860.0,Movie,Monty Python Conquers America,Will Yapp,"Graham Chapman, Eric Idle, Terry Jones, Michael Palin, Terry Gilliam, John Cleese",2-Oct-18,2008.0,TV-MA,55 min,Documentaries,Follow the evolution of the British sketch comedy troupe that redefined humor and shaped an entire generation of American comics.,United States,International
80017240.0,Movie,"Monty Python Live (Mostly): One Down, Five to Go",Eric Idle,"John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin",2-Oct-18,2014.0,TV-MA,137 min,Comedies,"Live from London in a sold-out final show, surviving members of the British comedy troupe reprise old roles and break out in irreverent song and dance.",United States,Reality
70118859.0,Movie,Monty Python: Before the Flying Circus,Will Yapp,"Graham Chapman, Eric Idle, Terry Jones, Michael Palin, Terry Gilliam, John Cleese",2-Oct-18,2000.0,TV-14,56 min,"Comedies, Documentaries","Discover how six seemingly ordinary but supremely talented men became Monty Python, sketch comedy's revolutionary comedy troupe.",France,Thrillers
80236356.0,Movie,Monty Python: Live at Aspen,,"Robert Klein, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Graham Chapman, Eddie Izzard",2-Oct-18,1998.0,TV-MA,58 min,"Comedies, Documentaries",The members of Monty Python reunite on stage to talk about making their iconic show that changed sketch comedy forever.,Belgium,Comedies
80236778.0,Movie,Monty Python: Live at The Hollywood Bowl,"Terry Hughes, Ian MacNaughton","Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Neil Innes, Carol Cleveland",2-Oct-18,1982.0,R,80 min,Comedies,"Film clips and Terry Gilliam animations feature in this live-to-tape performance of greatest hits, including ""Travel Agent"" and ""Solo Wrestling.""",China,Independent
80236470.0,Movie,Monty Python: The Meaning of Live,"Roger Graef, James Rogan","John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Mike Myers, Graham Chapman, Stephen Hawking",2-Oct-18,2014.0,TV-MA,94 min,Documentaries,"From heyday to curtain call, this documentary offers a rare glimpse of the legendary Monty Python troupe as it stages live shows after a long hiatus.",United States,Thrillers
70213237.0,TV Show,Monty Python's Almost the Truth,,"Graham Chapman, Eric Idle, John Cleese, Michael Palin, Terry Gilliam, Terry Jones",2-Oct-18,2009.0,NR,1 Season,"British TV Shows, Docuseries","The legacy of comedy group Monty Python, whose irreverent brand of humor has tickled the ribs of millions, is explored in this documentary.",Canada,Comedies
80236357.0,TV Show,Monty Python's Fliegender Zirkus,,"Graham Chapman, John Cleese, Eric Idle, Terry Jones, Michael Palin, Connie Booth",2-Oct-18,1972.0,TV-14,1 Season,"International TV Shows, TV Comedies","The Pythons elevate the absurd to new heights and bring their sketches to German TV, working in phonetic German, at times with an Australian accent.",Mexico,Cult
699257.0,Movie,Monty Python's Life of Brian,Terry Jones,"Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Terence Bayler, Carol Cleveland",2-Oct-18,1979.0,R,94 min,"Classic Movies, Comedies, Cult Movies","Born in a stable in Judea, Brian grows up to join a group of anti-Roman zealots, but his fate keeps getting confused with that of a certain carpenter.",United States,Dramas
80237311.0,TV Show,Monty Python's Personal Best,,"John Cleese, Terry Gilliam, Terry Jones, Graham Chapman, Michael Palin, Eric Idle",2-Oct-18,2005.0,TV-MA,1 Season,"British TV Shows, TV Comedies",Original members of the iconic Monty Python comedy troupe pick their all-time favorite sketches from their groundbreaking television series.,United Kingdom,Action & Adventure
80236574.0,Movie,Parrot Sketch Not Included: Twenty Years of Monty Python,Ian MacNaughton,"Steve Martin, John Cleese, Graham Chapman, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Carol Cleveland, Connie Booth",2-Oct-18,1989.0,TV-14,72 min,Comedies,"Presented by Steve Martin, this anthology draws from ?Flying Circus??and ?Fliegender Zirkus??to mark the 20th anniversary of the TV series.",United States,Documentaries
80988048.0,Movie,The Meaning of Monty Python,Albert Sharpe,,2-Oct-18,2013.0,TV-MA,60 min,Documentaries,"Five Pythons reflect on their creative process, politics, television and the making of their award-winning final film, ""The Meaning of Life.""",Indonesia,International
80039069.0,Movie,Sleeping with Other People,Leslye Headland,"Jason Sudeikis, Alison Brie, Adam Scott, Jason Mantzoukas, Natasha Lyonne, Adam Brody, Amanda Peet",2-Oct-17,2015.0,R,101 min,"Comedies, Dramas, Independent Movies","Many years after hooking up in college, two people cross paths and realize they are both serial philanderers who need each other's help to reform.",Canada,Action & Adventure
80046779.0,Movie,Anjelah Johnson: Not Fancy,Jay Karas,Anjelah Johnson-Reyes,2-Oct-15,2015.0,TV-14,64 min,Stand-Up Comedy,"The actress, comedian and YouTube sensation riffs on everything from nail salons and Gypsies to Mexican moms and super-sleuthing Liam Neeson.",Canada,Documentaries
80995687.0,Movie,Little Singham: Kaal Ki Tabaahi,Prakash Satam,,19-Oct-19,2019.0,TV-Y7,66 min,"Children & Family Movies, Comedies",Kaal is back ??bigger and badder than ever! Can Little Singham fight the battle of a lifetime to stop the demon?s plans to wreak havoc on earth?,United States,Children & Family
60001650.0,Movie,Men in Black,Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn, Tony Shalhoub, Siobhan Fallon Hogan, Mike Nussbaum, Jon Gries, Sergio CalderÃ³n",19-Oct-19,1997.0,PG-13,98 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy","A streetwise cop teams with a veteran government agent to work for a super-secret, extremely dapper team that monitors extraterrestrials on Earth.",United Kingdom,Comedies
81172848.0,Movie,Moms at War,Omoni Oboli,"Omoni Oboli, Funke Akindele, Yul Edochie, Abayomi Alvin, Adebukola Oladipupo, Sharon Ooja, Eucharia-Anunobi Ekwu, Harriet Akinola, Michelle Dede",19-Oct-19,2018.0,TV-14,92 min,"Comedies, Dramas, International Movies","Two fierce mothers become rivals when a school contest forces their kids, both model students, to compete against one another to be the best in class.",Germany,Romantic
81034575.0,Movie,The Command,Thomas Vinterberg,"Matthias Schoenaerts, LÃ©a Seydoux, Colin Firth, Peter Simonischek, August Diehl, Max von Sydow, Bjarne Henriksen, Magnus Millang, Artemiy Spiridonov",19-Oct-19,2018.0,PG-13,118 min,"Dramas, International Movies, Thrillers",For the crew trapped aboard a sunken Russian submarine the deadliest threat is the bureaucracy on land. Based on a true story.,Canada,Kids
81025800.0,TV Show,Accidentally in Love,,"Junchen Guo, Yi Ning Sun, Yi Qin Zhao, Mu Xuan Cheng, Li Ma, Mo Zhou",19-Oct-18,2018.0,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","Rejecting the demands of her wealthy family, a young woman poses as an ordinary college student and crosses paths with a stoic pop star at school.",France,Dramas
81003997.0,TV Show,Ask the Doctor,,"Shalin Naik, Renee Lim, Sandro Demaio",19-Oct-18,2017.0,TV-PG,1 Season,"Docuseries, International TV Shows, Science & Nature TV","From allergies to diet to sleep, three friendly doctors share expert advice, bust medical myths and test the latest treatments.",France,International
80207486.0,TV Show,Best.Worst.Weekend.Ever.,,"Sam Ashe Arnold, Cole Sand, Brianna Reed, Brittany Garms, Alison Becker, Larry Bates, Tiffany Espensen, Rachel Gage, Matt Battaglia, Affion Crockett",19-Oct-18,2018.0,TV-PG,1 Season,"Kids' TV, TV Comedies","Teenage friends plan an epic trip to Comic-Con to meet their idol, only to get caught in one hilariously awkward predicament after another.",Belgium,Comedies
80226951.0,Movie,"Club de Cuervos Presents: I, Potro",Marcos Bucay,"JoaquÃ­n Ferreira, Marcela ?lvarez, BenjamÃ­n Alfonso, Emilia Claudeville, Mauricio Llera, Sol Gaschetto, MartÃ­n Seefeld, MartÃ­n Rocco, Gonzalo VIzÃ¡n",19-Oct-18,2018.0,TV-MA,51 min,Movies,Former Club de Cuervos player Potro returns home to Argentina to crash the wedding of his famous soccer-star brother and confront his estranged family.,Canada,Dramas
80216677.0,Movie,Derren Brown: Sacrifice,,Derren Brown,19-Oct-18,2018.0,TV-MA,50 min,Movies,Illusionist Derren Brown concocts a psychological experiment in which he tries to manipulate an ordinary person into taking a bullet for a stranger.,France,Dramas
80232279.0,Movie,Gnome Alone,Peter Lepeniotis,"Becky G., Josh Peck, Tara Strong, Olivia Holt, David Koechner, Jeff Dunham, Patrick Stump, Nash Grier, Madison De La Garza, George Lopez",19-Oct-18,2018.0,PG,86 min,"Children & Family Movies, Comedies","After moving into a new house with her mom, high schooler Chloe discovers a troupe of talking garden gnomes who need her help saving the world.",,Thrillers
80239666.0,Movie,Illang: The Wolf Brigade,Kim Jee-woon,"Gang Dong-won, Han Hyo-joo, Jung Woo-sung, Kim Mu-yeol, Han Ye-ri, Choi Min-ho, Shin Eun-soo, Kim Beop-rae, Lee Dong-ha, Jung Won-joong, Choi Jin-ho",19-Oct-18,2018.0,TV-MA,140 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy","In 2029, the elite police squad Illang combats a terrorist group opposing reunification of the two Koreas. But another enemy may be lurking nearby.",United States,Dramas
81011973.0,Movie,Naa Bangaaru Talli,Rajesh Touchriver,"Siddique, Anjali Patil, Lakshmi Menon, Nina Kurup, Rathna Shekar Reddy, Anoop Aravindan",19-Oct-18,2013.0,TV-MA,122 min,"Dramas, International Movies","A father leading a dark double life and his daughter, who's eager to pursue her studies in Hyderabad, face the tragic consequences of sex trafficking.",Hong Kong,International
81031037.0,Movie,Oddbods: Party Monsters,,"Nadia Ramlee, Chio Su-Ping, Jeremy Linn, Marlon Dance-Hooi",19-Oct-18,2018.0,TV-Y,23 min,Movies,"Dressed up as detective Sherlock Holmes, Slick must crack the case when a magician turns Jeff's spooky-costume party guests into their scary alter egos.",China,Thrillers
80144152.0,Movie,S Storm,David Lam,"Louis Koo, Julian Cheung, Vic Chou, Ada Choi, Bowie Lam, Dada Chan, Janelle Sing, Lo Hoi-pang",19-Oct-18,2016.0,TV-MA,95 min,"Action & Adventure, International Movies",Anti-corruption investigator William Luk must join forces with detective Lau Po-keung to bring down a crime syndicate involved in sports betting.,United States,Dramas
81035749.0,Movie,The Gospel of Luke,David Batty,"Selva Rasalingam, Karima Gouit, Mourad Zaoui, El Mahmoudi M'Barek, Abdelilah Wahbi, Abdelaziz N'Mila, Ait Youssef Youssef, Mohamed El Korchi, Ramdane Aala",19-Oct-18,2015.0,TV-14,205 min,"Dramas, Faith & Spirituality",Word-for-word Bible texts of the entire book of Luke are narrated and re-enacted in this epic production of the Gospel's accounts of Jesus's life.,United States,Independent
81035750.0,Movie,The Gospel of Mark,David Batty,"Selva Rasalingam, Mourad Zaoui, El Mahmoudi M'Barek, Abdelilah Wahbi, Abdelaziz N'Mila, Ait Youssef Youssef",19-Oct-18,2015.0,TV-14,123 min,"Dramas, Faith & Spirituality","See Jesus from a disciple's point of view in this first-ever, word-for-word film adaptation of the Gospel of Mark, lauded for its historical accuracy.",Spain,International
81035751.0,Movie,The Gospel of Matthew,David Batty,"Selva Rasalingam, Mourad Zaoui, Karima Gouit, El Mahmoudi M'Barek, Abdelilah Wahbi, Ait Youssef Youssef, Ramdane Aala, Mohamed El Korchi",19-Oct-18,2014.0,TV-14,190 min,"Dramas, Faith & Spirituality",The Apostle Matthew is highlighted in this word-for-word film adaptation of the former tax collector's Biblical writings about working with Jesus.,United States,Children & Family
80148162.0,Movie,The Night Comes for Us,Timo Tjahjanto,"Joe Taslim, Iko Uwais, Asha Kenyeri Bermudez, Sunny Pang, Salvita Decorte, Abimana Aryasatya, Zack Lee, Dimas Anggara, Julie Estelle, Dian Sastrowardoyo",19-Oct-18,2018.0,TV-MA,121 min,"Action & Adventure, International Movies","After sparing a girl's life during a massacre, an elite Triad assassin is targeted by an onslaught of murderous gangsters.",China,Comedies
80211465.0,TV Show,Wanderlust,,"Toni Collette, Steven Mackintosh, Zawe Ashton, Joe Hurst, Emma D'Arcy, Celeste Dring, William Ash, Royce Pierreson, Jeremy Swift, Anastasia Hille, Isis Hainsworth, Sophie Okonedo",19-Oct-18,2018.0,TV-MA,1 Season,"British TV Shows, International TV Shows, Romantic TV Shows","Unable to revive their fading sex life after many years of marriage, a therapist and her husband decide to start dating other people.",United States,Comedies
